"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"05/14/2016","AQS","040139997","1","0.042","ppm","39","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"05/15/2016","AQS","040139997","1","0.048","ppm","44","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"05/16/2016","AQS","040139997","1","0.051","ppm","47","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"05/17/2016","AQS","040139997","1","0.052","ppm","48","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"05/18/2016","AQS","040139997","1","0.059","ppm","64","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"05/19/2016","AQS","040139997","1","0.066","ppm","87","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"05/20/2016","AQS","040139997","1","0.053","ppm","49","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"05/21/2016","AQS","040139997","1","0.053","ppm","49","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"05/22/2016","AQS","040139997","1","0.051","ppm","47","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"05/23/2016","AQS","040139997","1","0.066","ppm","87","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"05/24/2016","AQS","040139997","1","0.054","ppm","50","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"05/25/2016","AQS","040139997","1","0.058","ppm","61","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"05/26/2016","AQS","040139997","1","0.059","ppm","64","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"05/27/2016","AQS","040139997","1","0.067","ppm","90","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"05/28/2016","AQS","040139997","1","0.073","ppm","108","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"05/29/2016","AQS","040139997","1","0.061","ppm","71","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"05/30/2016","AQS","040139997","1","0.067","ppm","90","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"05/31/2016","AQS","040139997","1","0.062","ppm","74","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"06/01/2016","AQS","040139997","1","0.059","ppm","64","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"06/02/2016","AQS","040139997","1","0.064","ppm","80","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"06/03/2016","AQS","040139997","1","0.063","ppm","77","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"06/04/2016","AQS","040139997","1","0.068","ppm","93","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"06/05/2016","AQS","040139997","1","0.071","ppm","101","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"06/06/2016","AQS","040139997","1","0.067","ppm","90","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"06/07/2016","AQS","040139997","1","0.065","ppm","84","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"06/08/2016","AQS","040139997","1","0.062","ppm","74","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"06/09/2016","AQS","040139997","1","0.053","ppm","49","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"06/10/2016","AQS","040139997","1","0.044","ppm","41","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"06/11/2016","AQS","040139997","1","0.056","ppm","54","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"06/12/2016","AQS","040139997","1","0.047","ppm","44","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"06/13/2016","AQS","040139997","1","0.046","ppm","43","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"06/14/2016","AQS","040139997","1","0.059","ppm","64","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"06/15/2016","AQS","040139997","1","0.059","ppm","64","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"06/16/2016","AQS","040139997","1","0.059","ppm","64","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"06/17/2016","AQS","040139997","1","0.064","ppm","80","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"06/18/2016","AQS","040139997","1","0.057","ppm","58","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"06/19/2016","AQS","040139997","1","0.072","ppm","105","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"06/20/2016","AQS","040139997","1","0.057","ppm","58","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"06/21/2016","AQS","040139997","1","0.05","ppm","46","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"06/22/2016","AQS","040139997","1","0.051","ppm","47","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"06/23/2016","AQS","040139997","1","0.052","ppm","48","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"06/24/2016","AQS","040139997","1","0.053","ppm","49","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"06/25/2016","AQS","040139997","1","0.062","ppm","74","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"06/26/2016","AQS","040139997","1","0.049","ppm","45","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"06/27/2016","AQS","040139997","1","0.073","ppm","108","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"06/28/2016","AQS","040139997","1","0.074","ppm","112","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"06/29/2016","AQS","040139997","1","0.066","ppm","87","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"06/30/2016","AQS","040139997","1","0.056","ppm","54","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"07/01/2016","AQS","040139997","1","0.055","ppm","51","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"07/02/2016","AQS","040139997","1","0.053","ppm","49","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"07/03/2016","AQS","040139997","1","0.047","ppm","44","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"07/04/2016","AQS","040139997","1","0.045","ppm","42","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"07/05/2016","AQS","040139997","1","0.053","ppm","49","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"07/06/2016","AQS","040139997","1","0.053","ppm","49","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"07/07/2016","AQS","040139997","1","0.051","ppm","47","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"07/08/2016","AQS","040139997","1","0.052","ppm","48","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"07/09/2016","AQS","040139997","1","0.05","ppm","46","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"07/10/2016","AQS","040139997","1","0.046","ppm","43","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"07/11/2016","AQS","040139997","1","0.051","ppm","47","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"07/12/2016","AQS","040139997","1","0.052","ppm","48","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"07/13/2016","AQS","040139997","1","0.062","ppm","74","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"07/14/2016","AQS","040139997","1","0.05","ppm","46","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"07/15/2016","AQS","040139997","1","0.049","ppm","45","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"07/16/2016","AQS","040139997","1","0.065","ppm","84","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"07/17/2016","AQS","040139997","1","0.043","ppm","40","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"07/18/2016","AQS","040139997","1","0.068","ppm","93","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"07/19/2016","AQS","040139997","1","0.064","ppm","80","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"07/20/2016","AQS","040139997","1","0.076","ppm","119","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"07/21/2016","AQS","040139997","1","0.072","ppm","105","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"07/22/2016","AQS","040139997","1","0.075","ppm","115","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"07/23/2016","AQS","040139997","1","0.051","ppm","47","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"07/24/2016","AQS","040139997","1","0.05","ppm","46","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"07/25/2016","AQS","040139997","1","0.061","ppm","71","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"07/26/2016","AQS","040139997","1","0.061","ppm","71","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"07/27/2016","AQS","040139997","1","0.054","ppm","50","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"07/28/2016","AQS","040139997","1","0.076","ppm","119","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"07/29/2016","AQS","040139997","1","0.055","ppm","51","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"07/30/2016","AQS","040139997","1","0.069","ppm","97","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"07/31/2016","AQS","040139997","1","0.055","ppm","51","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"08/01/2016","AQS","040139997","1","0.06","ppm","67","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"08/02/2016","AQS","040139997","1","0.052","ppm","48","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"08/03/2016","AQS","040139997","1","0.053","ppm","49","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"08/04/2016","AQS","040139997","1","0.048","ppm","44","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"08/05/2016","AQS","040139997","1","0.05","ppm","46","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"08/06/2016","AQS","040139997","1","0.061","ppm","71","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"08/07/2016","AQS","040139997","1","0.063","ppm","77","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"08/08/2016","AQS","040139997","1","0.06","ppm","67","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"08/09/2016","AQS","040139997","1","0.053","ppm","49","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"08/10/2016","AQS","040139997","1","0.049","ppm","45","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"08/11/2016","AQS","040139997","1","0.051","ppm","47","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"08/12/2016","AQS","040139997","1","0.043","ppm","40","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"08/13/2016","AQS","040139997","1","0.074","ppm","112","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"08/14/2016","AQS","040139997","1","0.063","ppm","77","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"08/15/2016","AQS","040139997","1","0.068","ppm","93","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"08/16/2016","AQS","040139997","1","0.075","ppm","115","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"08/17/2016","AQS","040139997","1","0.064","ppm","80","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"08/18/2016","AQS","040139997","1","0.072","ppm","105","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"08/19/2016","AQS","040139997","1","0.063","ppm","77","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"08/20/2016","AQS","040139997","1","0.05","ppm","46","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"08/21/2016","AQS","040139997","1","0.068","ppm","93","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"08/22/2016","AQS","040139997","1","0.05","ppm","46","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"08/23/2016","AQS","040139997","1","0.057","ppm","58","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"08/24/2016","AQS","040139997","1","0.061","ppm","71","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"08/25/2016","AQS","040139997","1","0.054","ppm","50","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"08/26/2016","AQS","040139997","1","0.056","ppm","54","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"08/27/2016","AQS","040139997","1","0.05","ppm","46","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"08/28/2016","AQS","040139997","1","0.057","ppm","58","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"08/29/2016","AQS","040139997","1","0.056","ppm","54","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"08/30/2016","AQS","040139997","1","0.062","ppm","74","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"08/31/2016","AQS","040139997","1","0.063","ppm","77","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"09/01/2016","AQS","040139997","1","0.056","ppm","54","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"09/02/2016","AQS","040139997","1","0.062","ppm","74","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"09/03/2016","AQS","040139997","1","0.041","ppm","38","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"09/04/2016","AQS","040139997","1","0.042","ppm","39","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
