"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"09/05/2016","AQS","040139997","1","0.048","ppm","44","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"09/06/2016","AQS","040139997","1","0.039","ppm","36","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"09/07/2016","AQS","040139997","1","0.034","ppm","31","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"09/08/2016","AQS","040139997","1","0.05","ppm","46","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"09/09/2016","AQS","040139997","1","0.052","ppm","48","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"09/10/2016","AQS","040139997","1","0.056","ppm","54","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"09/11/2016","AQS","040139997","1","0.054","ppm","50","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"09/12/2016","AQS","040139997","1","0.047","ppm","44","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"09/13/2016","AQS","040139997","1","0.031","ppm","29","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"09/14/2016","AQS","040139997","1","0.036","ppm","33","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"09/15/2016","AQS","040139997","1","0.046","ppm","43","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"09/16/2016","AQS","040139997","1","0.05","ppm","46","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"09/17/2016","AQS","040139997","1","0.053","ppm","49","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"09/18/2016","AQS","040139997","1","0.055","ppm","51","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"09/19/2016","AQS","040139997","1","0.036","ppm","33","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"09/20/2016","AQS","040139997","1","0.031","ppm","29","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"09/21/2016","AQS","040139997","1","0.051","ppm","47","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"09/22/2016","AQS","040139997","1","0.024","ppm","22","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"09/23/2016","AQS","040139997","1","0.046","ppm","43","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"09/24/2016","AQS","040139997","1","0.05","ppm","46","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"09/25/2016","AQS","040139997","1","0.045","ppm","42","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"09/26/2016","AQS","040139997","1","0.04","ppm","37","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"09/27/2016","AQS","040139997","1","0.047","ppm","44","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"09/28/2016","AQS","040139997","1","0.041","ppm","38","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"09/29/2016","AQS","040139997","1","0.038","ppm","35","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"09/30/2016","AQS","040139997","1","0.046","ppm","43","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"10/01/2016","AQS","040139997","1","0.043","ppm","40","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"10/02/2016","AQS","040139997","1","0.03","ppm","28","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"10/03/2016","AQS","040139997","1","0.052","ppm","48","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"10/04/2016","AQS","040139997","1","0.047","ppm","44","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"10/05/2016","AQS","040139997","1","0.047","ppm","44","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"10/06/2016","AQS","040139997","1","0.052","ppm","48","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"10/07/2016","AQS","040139997","1","0.049","ppm","45","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"10/08/2016","AQS","040139997","1","0.047","ppm","44","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"10/09/2016","AQS","040139997","1","0.049","ppm","45","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"10/10/2016","AQS","040139997","1","0.042","ppm","39","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"10/11/2016","AQS","040139997","1","0.035","ppm","32","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"10/12/2016","AQS","040139997","1","0.032","ppm","30","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"10/13/2016","AQS","040139997","1","0.039","ppm","36","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"10/14/2016","AQS","040139997","1","0.044","ppm","41","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"10/15/2016","AQS","040139997","1","0.045","ppm","42","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"10/16/2016","AQS","040139997","1","0.04","ppm","37","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"10/17/2016","AQS","040139997","1","0.038","ppm","35","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"10/18/2016","AQS","040139997","1","0.041","ppm","38","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"10/19/2016","AQS","040139997","1","0.056","ppm","54","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"10/20/2016","AQS","040139997","1","0.046","ppm","43","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"10/21/2016","AQS","040139997","1","0.057","ppm","58","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"10/22/2016","AQS","040139997","1","0.054","ppm","50","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"10/23/2016","AQS","040139997","1","0.049","ppm","45","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"10/24/2016","AQS","040139997","1","0.032","ppm","30","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"10/25/2016","AQS","040139997","1","0.043","ppm","40","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"10/26/2016","AQS","040139997","1","0.034","ppm","31","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"10/27/2016","AQS","040139997","1","0.038","ppm","35","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"10/28/2016","AQS","040139997","1","0.031","ppm","29","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"10/29/2016","AQS","040139997","1","0.035","ppm","32","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"10/30/2016","AQS","040139997","1","0.035","ppm","32","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"10/31/2016","AQS","040139997","1","0.027","ppm","25","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"11/01/2016","AQS","040139997","1","0.042","ppm","39","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"11/02/2016","AQS","040139997","1","0.036","ppm","33","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"11/03/2016","AQS","040139997","1","0.033","ppm","31","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"11/04/2016","AQS","040139997","1","0.041","ppm","38","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"11/05/2016","AQS","040139997","1","0.041","ppm","38","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"11/06/2016","AQS","040139997","1","0.047","ppm","44","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"11/07/2016","AQS","040139997","1","0.041","ppm","38","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"11/08/2016","AQS","040139997","1","0.041","ppm","38","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"11/09/2016","AQS","040139997","1","0.041","ppm","38","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"11/10/2016","AQS","040139997","1","0.041","ppm","38","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"11/11/2016","AQS","040139997","1","0.04","ppm","37","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"11/12/2016","AQS","040139997","1","0.041","ppm","38","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"11/13/2016","AQS","040139997","1","0.038","ppm","35","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"11/14/2016","AQS","040139997","1","0.031","ppm","29","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"11/15/2016","AQS","040139997","1","0.035","ppm","32","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"11/16/2016","AQS","040139997","1","0.018","ppm","17","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"11/17/2016","AQS","040139997","1","0.041","ppm","38","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"11/18/2016","AQS","040139997","1","0.033","ppm","31","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"11/19/2016","AQS","040139997","1","0.037","ppm","34","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"11/20/2016","AQS","040139997","1","0.005","ppm","5","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"11/21/2016","AQS","040139997","1","0.028","ppm","26","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"11/22/2016","AQS","040139997","1","0.029","ppm","27","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"11/23/2016","AQS","040139997","1","0.029","ppm","27","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"11/24/2016","AQS","040139997","1","0.04","ppm","37","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"11/25/2016","AQS","040139997","1","0.038","ppm","35","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"11/26/2016","AQS","040139997","1","0.036","ppm","33","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"11/27/2016","AQS","040139997","1","0.041","ppm","38","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"11/28/2016","AQS","040139997","1","0.029","ppm","27","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"11/29/2016","AQS","040139997","1","0.034","ppm","31","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"12/01/2016","AQS","040139997","1","0.023","ppm","21","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"12/02/2016","AQS","040139997","1","0.014","ppm","13","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"12/03/2016","AQS","040139997","1","0.036","ppm","33","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"12/04/2016","AQS","040139997","1","0.03","ppm","28","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"12/05/2016","AQS","040139997","1","0.026","ppm","24","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"12/06/2016","AQS","040139997","1","0.024","ppm","22","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"12/07/2016","AQS","040139997","1","0.032","ppm","30","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"12/08/2016","AQS","040139997","1","0.027","ppm","25","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"12/09/2016","AQS","040139997","1","0.026","ppm","24","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"12/10/2016","AQS","040139997","1","0.028","ppm","26","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"12/11/2016","AQS","040139997","1","0.036","ppm","33","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"12/12/2016","AQS","040139997","1","0.027","ppm","25","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"12/13/2016","AQS","040139997","1","0.025","ppm","23","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"12/14/2016","AQS","040139997","1","0.023","ppm","21","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"12/15/2016","AQS","040139997","1","0.018","ppm","17","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"12/17/2016","AQS","040139997","1","0.038","ppm","35","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"12/18/2016","AQS","040139997","1","0.032","ppm","30","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"12/19/2016","AQS","040139997","1","0.033","ppm","31","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"12/20/2016","AQS","040139997","1","0.02","ppm","19","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"12/21/2016","AQS","040139997","1","0.016","ppm","15","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"12/22/2016","AQS","040139997","1","0.021","ppm","19","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"12/23/2016","AQS","040139997","1","0.018","ppm","17","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"12/24/2016","AQS","040139997","1","0.035","ppm","32","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"12/25/2016","AQS","040139997","1","0.038","ppm","35","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"12/26/2016","AQS","040139997","1","0.033","ppm","31","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"12/27/2016","AQS","040139997","1","0.018","ppm","17","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"12/28/2016","AQS","040139997","1","0.006","ppm","6","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"12/29/2016","AQS","040139997","1","0.023","ppm","21","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"12/30/2016","AQS","040139997","1","0.031","ppm","29","JLG SUPERSITE","17","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
